task_name,task_count,job_id,none1,status,start_time,end_time,none2,none3
J9_1_2_4_6_8,1,j_60736,1,Terminated,272379,272689,50,0.59
R9_1_3_8,39,j_61504,1,Terminated,103446,103463,100,0.49
J9_1_2,13,j_61896,1,Terminated,632598,632674,100,0.49
R9_50,1,j_62033,1,Terminated,265454,265462,50,0.2
J9_3_6_8,5,j_65385,1,Terminated,166558,166561,100,0.59
R9_3_7_8,1,j_67323,1,Terminated,452226,452389,50,0.2
J9_8_10,1,j_68582,1,Terminated,619820,619875,50,0.2
J9_2_5_8,3,j_68679,1,Terminated,455081,455086,100,0.49
J9_1_2_3_5_7_8,1,j_69572,1,Terminated,457076,457238,50,0.3
J9_1_5_6_7_8,25,j_69592,1,Terminated,433946,433965,100,0.59
M9_3_5_7_8,5,j_69633,1,Terminated,598622,598632,100,0.3
J9_4_5_7_8_11,205,j_70606,1,Terminated,633006,633022,100,0.59
R9_2_4_6_8,1,j_71254,1,Terminated,539165,539168,100,0.39
J9_1_5_6_8,133,j_79687,1,Failed,644257,644772,100,0.59
R9_4_6,1,j_80504,1,Terminated,631784,631886,100,0.49
R9_4_8,1,j_82053,1,Terminated,621370,621694,50,0.2
J9_7_8_19_21,19,j_82634,1,Terminated,87128,87214,50,0.39
J9_2_4_7_8,19,j_82838,1,Terminated,240584,240596,100,0.49
J9_1_2_3_4_8,9,j_86396,1,Terminated,125196,125220,100,0.54
J9_7_8_16,17,j_91270,1,Terminated,633696,633914,50,0.49
R9_17,33,j_91622,1,Terminated,93237,93245,100,0.49
R9_36,1,j_93477,1,Terminated,573007,573014,100,0.39
M9_5,1,j_93973,1,Terminated,92611,92621,50,0.2
J9_12_15_16,51,j_95611,1,Terminated,150905,150913,100,0.59
M9_3_6_7_8,7,j_97506,1,Terminated,689159,689393,100,0.59
J9_1_3_8,9,j_98724,1,Terminated,199488,199782,50,0.39
R9_41,1,j_99456,1,Terminated,199442,201779,50,0.3
J9_3_4_6_8,121,j_100617,1,Terminated,100884,100987,50,0.39
M9_2_4_5_7_8_11_12_13_17_21_26_27,427,j_103015,1,Failed,190380,190927,100,0.39
R9_2_4_7_8,3,j_104222,1,Terminated,547611,547654,50,0.2
J9_3_5_7_8,69,j_105065,1,Terminated,527817,527946,100,0.59
M9_1_2_4_6_8,5,j_105822,1,Terminated,337131,337375,100,0.39
J9_7_8_11,47,j_106297,1,Terminated,646216,646232,100,0.59
J9_1_2_3_5_6_8,1,j_106721,1,Terminated,349407,349424,50,0.2
R9_30,1,j_107928,1,Terminated,539690,539694,100,0.49
J9_6,5,j_111083,1,Terminated,191115,191124,100,0.59
J9_6_7_8_16,97,j_111377,1,Terminated,535267,535320,100,0.59
J9_1_6_8,7,j_111888,1,Terminated,116426,116861,50,0.39
J9_2_4_5_6_7_8,1,j_113620,1,Terminated,454092,454096,50,0.2
J9_2_4_5_7_8,15,j_113628,1,Terminated,89590,89614,100,0.49
M9_13,9,j_119026,1,Terminated,208364,208371,50,0.39
J9_1_6_7_8,1,j_119544,1,Terminated,628516,628574,50,0.2
M9_11_13,3,j_120271,1,Terminated,543348,543364,50,0.2
J9_4_6,5,j_123538,1,Terminated,542452,542455,100,0.59
J9_1_2_5_8,25,j_126982,1,Terminated,630795,630879,100,0.49
J9_1_3_5_7_8,277,j_128213,1,Terminated,691086,691110,100,0.49
J9_2_4_5_8,1,j_130820,1,Terminated,356604,356629,50,0.2
J9_1_3_7_8,1,j_133019,1,Terminated,347039,347127,50,0.3
J9_2_6_8,5,j_138512,1,Terminated,630051,630143,50,0.3
R9_2_5_8,29,j_141559,1,Terminated,539540,539641,100,0.39
M9_3_6_8_12_14,31,j_142392,1,Terminated,665188,665269,100,0.3
J9_1_2_4_6_7_8,9,j_145454,1,Terminated,457221,457266,100,0.64
J9_2_3_6_8,11,j_145461,1,Terminated,457217,457274,100,0.59
J9_7,1,j_150557,1,Terminated,569063,569101,100,0.49
M9_4_8,4073,j_153197,1,Terminated,335039,335379,50,0.2
J9_2_3_4_5_6_7_8,15,j_154587,1,Terminated,642018,642228,50,0.39
J9_3_4_5_7_8,85,j_155400,1,Terminated,108226,108428,50,0.29
J9_14_15,1,j_158824,1,Terminated,189241,189251,50,0.2
J9_4_5_6_8,7,j_159898,1,Terminated,524740,525030,50,0.39
R9_1_2_3_4_7_8,3,j_164702,1,Terminated,356534,356709,50,0.39
J9_3_5_8,29,j_168137,1,Terminated,97293,97309,100,0.59
J9_1_3_4_5_7_8,7,j_168522,1,Terminated,246412,246413,100,0.49
J9_13_17,7,j_168533,1,Terminated,640891,640953,50,0.3
R9_6_7_8,2,j_170239,1,Terminated,504556,504640,100,0.39
J9_2_6_7_8,159,j_175477,1,Terminated,106472,106655,100,0.59
J9_3_4_5_8,1,j_177253,1,Terminated,174782,174906,50,0.2
J9_2_3_8_11,49,j_180111,1,Terminated,632967,633012,50,0.3
J9_11,1,j_180430,1,Terminated,440923,440950,50,0.2
J9_3,11,j_181239,1,Terminated,107433,110399,50,0.39
M9_2_3_5_8,5,j_181944,1,Terminated,363945,363950,100,0.3
R9_2_4_5_6_8,5,j_185972,1,Terminated,296010,296011,100,0.39
J9_4_5,49,j_186943,1,Terminated,461857,462142,50,0.2
M9_1_3_5_8,11,j_187058,1,Terminated,674195,674327,50,0.29
R9_14_15,3,j_187261,1,Terminated,191424,191696,50,0.2
J9_1_2_3,13,j_198379,1,Terminated,230161,230172,100,0.49
R9_1_2_3_8,1,j_198431,1,Terminated,122029,122057,100,0.49
R9_2_5_6_8,,j_201673,1,Waiting,0,0,,
J9_1_8_26_44,9,j_201890,1,Terminated,625346,625419,50,0.39
M9_5_8,9,j_205259,1,Terminated,543890,543903,100,0.3
M9_1_2_8,173,j_207580,1,Terminated,233648,233664,50,0.3
J9_3_7,3,j_210342,1,Terminated,232770,233911,50,0.39
J9_3_5_6_7_8,29,j_211124,1,Terminated,449554,449556,100,0.59
J9_8_11,1,j_211436,1,Terminated,224491,224504,50,0.2
J9_8_19,1,j_213417,1,Terminated,292710,292731,50,0.2
R9_39,1,j_218921,1,Terminated,649149,649152,100,0.39
M9_16,1,j_219758,1,Terminated,203260,203262,100,0.3
J9_1_4_7_8,11,j_220028,1,Terminated,211104,211115,100,0.59
R9_2_6_7_8,339,j_225619,1,Terminated,202752,203348,50,0.49
J9_16_17,101,j_229280,1,Terminated,234152,234251,100,0.59
J9_1_2_4_8,1,j_233501,1,Terminated,288454,288479,50,0.2
J9_2_3_6_7_8,187,j_238575,1,Terminated,668314,669298,100,0.49
R9_1_2,1,j_238804,1,Terminated,442288,442306,50,0.2
J9_2_3_4_5_7_8,27,j_238896,1,Terminated,110887,111468,50,0.39
R9_44,28,j_248952,1,Terminated,209226,209241,100,0.49
R9_27,1,j_249619,1,Terminated,393679,393686,100,0.49
J9_7_8_14,25,j_250694,1,Terminated,536586,536595,100,0.59
R9_4_6_8,493,j_250747,1,Terminated,396038,397125,50,0.59
J9_1_4_5_6_7_8,1,j_250941,1,Terminated,201624,201681,50,0.3
J9_2_4_5_6_8_13_17_21_23,1,j_258630,1,Terminated,624386,625165,50,0.59
J9_1_2_3_4_6_8,405,j_268725,1,Terminated,176441,176448,100,0.59
R9_33,1,j_271592,1,Terminated,320627,320631,100,0.49
R9_23,1,j_271791,1,Terminated,122616,122619,100,0.49
R9_22,5,j_279619,1,Terminated,159446,159457,100,0.49
J9_2_3_4_5_6_8,13,j_294405,1,Terminated,225807,225829,100,0.59
R9_1_4_8,1,j_313086,1,Terminated,184879,184988,50,0.2
J9_1_2_3_4_5_8,1,j_318062,1,Terminated,175129,175129,50,0.2
M9_1_4_6_8,5,j_322008,1,Terminated,500148,500150,100,0.3
J9_8_18,1,j_322650,1,Terminated,208757,208847,50,0.3
J9_11_16,53,j_324095,1,Terminated,630353,630721,50,0.39
R9_1_2_3_4_8,3,j_326220,1,Terminated,585010,585123,50,0.39
J9_1_2_4_7_8,193,j_329523,1,Terminated,515155,515210,100,0.49
R9_1_2_3_4_5_6_8,51,j_332713,1,Terminated,621118,621473,100,0.39
J9_14_16,1,j_337693,1,Terminated,161040,161050,100,0.59
J9_1_2_3_6_7_8,93,j_339707,1,Terminated,550867,551253,50,0.39
R9_1_2_3_4_5_6_7_8,1,j_340652,1,Terminated,89942,89969,50,0.39
R9_26,1,j_343721,1,Terminated,435004,435860,50,0.2
M9_5_10_11_12_13_14_15_16_17_18_19_20_21_22_23_24_,17,j_345859,1,Terminated,670583,670594,50,0.3
R9_1_2_3_5_8,1,j_346756,1,Terminated,185064,185066,50,0.2
R9_5_6,1,j_352124,1,Terminated,100452,100504,50,0.2
J9_1_2_7_8,17,j_353882,1,Terminated,203419,203493,100,0.59
J9_1_4_6_7_8,61,j_359364,1,Terminated,243128,243135,100,0.59
R9_2_3_8,8,j_359839,1,Terminated,365524,365569,100,0.39
J9_1_2_4_5_8,1,j_361877,1,Terminated,129936,129968,50,0.3
J9_3_4_7_8,1,j_362367,1,Terminated,366760,366868,50,0.3
J9_1_3_4_8,1,j_362616,1,Terminated,174918,174919,50,0.2
J9_22_23,11,j_366525,1,Terminated,508477,508506,100,0.59
J9_8_12,3,j_369663,1,Terminated,455723,457907,50,0.39
R9_5_7,1,j_375263,1,Terminated,146210,146227,50,0.2
M9_4_8_15_16,5,j_378692,1,Terminated,340876,340907,100,0.49
J9_2_4,3,j_380538,1,Terminated,196126,196138,100,0.49
M9_2_6_8,25,j_390401,1,Terminated,630171,630179,100,0.3
R9_37,1,j_402547,1,Terminated,559151,559165,100,0.39
M9_3_8,187,j_405852,1,Terminated,447283,447320,50,0.39
R9_32,1,j_426378,1,Terminated,370662,370673,100,0.49
R9_31,1,j_429564,1,Terminated,278680,278684,100,0.39
R9_1_3,15,j_430085,1,Terminated,366079,366869,50,0.39
J9_1_2_3_5_8,13,j_438715,1,Terminated,537436,537440,100,0.49
J9_2_3_5_6_7_8,7,j_442108,1,Terminated,610903,610908,100,0.49
J9_1_2_3_4_5_7_8,9,j_446946,1,Terminated,302394,302671,50,0.39
J9_3_4_6_7_8,13,j_455256,1,Terminated,439304,439443,50,0.49
R9_2_4_8,1,j_462203,1,Terminated,374074,374134,50,0.2
J9_7_10_22,1,j_469795,1,Terminated,364175,364228,50,0.2
M9_3_6,3,j_471175,1,Terminated,536814,536821,100,0.2
M9_30_32_34_36_37_39,1487,j_473493,1,Terminated,225723,225902,50,0.79
R9_25,1,j_496957,1,Terminated,464063,464386,50,0.2
J9_2_5_6_7_8,1,j_500074,1,Terminated,625780,625796,50,0.2
J9_8_21,1,j_504832,1,Terminated,282851,282944,50,0.2
J9_12_17,1,j_511728,1,Terminated,619273,619939,50,0.2
J9_15,3,j_521553,1,Terminated,638550,638573,100,0.59
J9_7_12_13_21,55,j_524977,1,Terminated,170638,171131,50,0.2
M9_3_4_6_8,5,j_526685,1,Terminated,186548,186966,50,0.49
M9_6,288,j_542227,1,Terminated,199274,200972,50,0.59
M9_4_5_8,39,j_547589,1,Terminated,364030,364039,100,0.3
J9_16_17_18,235,j_550488,1,Terminated,225739,226189,50,0.39
R9_1_2_8,11,j_553493,1,Terminated,294008,294032,100,0.49
J9_51_52,1,j_558986,1,Terminated,186791,186793,50,0.2
R9_100,1,j_567184,1,Terminated,524389,524418,50,0.2
R9_3_4_7_8,7,j_576870,1,Terminated,639606,639618,100,0.39
M9_7_8_13_15,5,j_593300,1,Terminated,550876,550928,100,0.35
R9_28,15,j_608603,1,Terminated,292106,292874,50,0.39
J9_3_4,9,j_623277,1,Terminated,641189,641244,100,0.49
M9_4_7,3,j_633701,1,Terminated,466224,466492,50,0.39
J9_12_30,1,j_642638,1,Terminated,365079,365105,50,0.2
J9_2_3,9,j_657448,1,Terminated,464792,464833,100,0.59
J9_2_3_5_7_8,3,j_664339,1,Terminated,614997,615164,50,0.39
R9_1_4_7_8,1,j_672042,1,Terminated,529270,529384,50,0.2
J9_7_8_12,25,j_672402,1,Terminated,472836,472845,100,0.59
J9_2_5,93,j_676121,1,Terminated,669245,669262,100,0.49
R9_2_6_8,163,j_677521,1,Terminated,531060,531113,100,0.39
J9_2_4_7_8_19_22,13,j_683144,1,Terminated,450605,450610,100,0.59
J9_1_2_5_6_8,9,j_685080,1,Terminated,275242,275429,50,0.59
J9_6_8_12,61,j_686748,1,Terminated,285174,285208,100,0.59
M9_7,67,j_687659,1,Terminated,549246,549349,50,0.39
J9_5_8_12,1,j_695722,1,Terminated,187740,188441,50,0.39
M9_12_15,45,j_711278,1,Terminated,363953,363984,50,0.39
M9_2_5_8_11_13,5,j_718650,1,Terminated,88010,88020,100,0.39
M9_23,1,j_719698,1,Terminated,361131,361138,100,0.3
M9_1_8,25,j_724415,1,Terminated,617470,617486,50,0.2
M9_1_6_8,9,j_735137,1,Terminated,520287,520309,100,0.3
J9_8_13,269,j_735482,1,Terminated,92690,95864,50,0.39
J9_2_6,1111,j_739490,1,Terminated,527806,527812,100,0.49
M9_3_4_8,19,j_746948,1,Terminated,578842,578924,100,0.3
J9_6_8_10,5,j_755713,1,Terminated,121956,122100,100,0.59
J9_8_15,1,j_763405,1,Terminated,457023,457069,50,0.2
J9_1_4_5_7_8,53,j_764463,1,Terminated,205815,205832,100,0.59
J9_7_8_15,3,j_764496,1,Terminated,594847,594995,50,0.39
J9_2_5_8_18,131,j_767338,1,Terminated,264619,264882,50,0.39
R9_2_3_4_5_6_7_8,13,j_770616,1,Terminated,508922,508951,100,0.39
R9_1_2_3_4_5_7_8,1,j_772872,1,Terminated,114512,114678,50,0.2
J9_1_2_3_7_8,1,j_779697,1,Terminated,120832,120867,50,0.2
J9_8_16,271,j_780485,1,Terminated,352098,353257,50,0.39
J9_1_7_8_40,1,j_780561,1,Terminated,295043,295053,100,0.59
J9_7_8_13,5,j_787020,1,Terminated,453929,453966,100,0.59
J9_1_8_10_11,3,j_803091,1,Terminated,200139,201625,50,0.39
R9_45,1,j_803674,1,Terminated,621673,621681,100,0.49
M9_2_4_8,3,j_808116,1,Terminated,394408,394418,100,0.2
M9_11,11321,j_813725,1,Terminated,568005,568117,100,0.3
J9_2_5_8_12,231,j_846340,1,Terminated,619181,619278,100,0.59
M9_4,509,j_873109,1,Terminated,254748,254759,100,0.3
J9_7_8_17,1,j_904706,1,Terminated,429598,429649,50,0.2
M9_2_4_5_6_8,421,j_904995,1,Terminated,139700,139709,100,0.3
R9_2_3_6_8,1,j_907477,1,Terminated,506134,506251,50,0.2
J9_1_2_4_5_6_7_8,1,j_913087,1,Terminated,435474,435523,50,0.39
J9_3_5,1,j_944523,1,Terminated,268367,268387,50,0.2
R9_1_7_8,11,j_971784,1,Terminated,336114,336153,100,0.39
M9_12,1,j_977775,1,Terminated,537069,537086,50,0.2
J9_1_4_6_8,5,j_987079,1,Terminated,630026,630063,100,0.49
M9_1_2_6_8,5,j_988251,1,Terminated,613282,613289,100,0.3
J9_2_3_4_6_8_11_13_14_16_19,73,j_989616,1,Terminated,533551,533635,50,0.3
M9_1_5_6_8,85,j_991761,1,Terminated,234047,234206,100,0.49
J9_5_6,1,j_994116,1,Terminated,264618,264631,50,0.2
J9_2_3_4_7_8,243,j_997377,1,Terminated,609146,609235,50,0.39
J9_1_7_8_37,1,j_1018536,1,Terminated,550437,550449,100,0.59
J9_18,1,j_1025705,1,Terminated,456849,456900,50,0.2
J9_1_2_3_4_6_7_8,2,j_1027026,1,Terminated,579496,579513,100,0.49
J9_8_22,5,j_1034150,1,Terminated,184256,184264,100,0.59
J9_18_19,1,j_1034622,1,Terminated,280897,280929,50,0.2
M9_1_3_6_8,5,j_1037513,1,Terminated,197283,197293,100,0.35
J9_8_14_18,1,j_1037804,1,Terminated,213477,213510,100,0.59
J9_1_2_6_7_8,1,j_1040050,1,Terminated,274221,274272,50,0.2
J9_1_3,3,j_1066000,1,Terminated,683069,683071,100,0.59
M9_1,285,j_1069351,1,Terminated,169417,169446,50,0.39
J9_1_4_5_8,1111,j_1069411,1,Terminated,377997,378530,100,0.49
J9_26_27_32,1,j_1072761,1,Terminated,459722,459732,100,0.59
J9_1_2_5_6_7_8,1,j_1085171,1,Terminated,184697,185020,50,0.2
R9_3_5_8,255,j_1086662,1,Terminated,112495,112700,50,0.3
J9_6_31,83,j_1089653,1,Terminated,250379,250385,100,0.59
J9_1_4,3,j_1090799,1,Terminated,110821,111129,50,0.3
M9_7_8,177,j_1101432,1,Running,252061,252071,100,0.2
R9_4_6_7_8,5,j_1134596,1,Terminated,199515,199677,50,0.39
R9_1_5_8,1,j_1136337,1,Terminated,111218,111248,50,0.2
R9_13_14,3,j_1192468,1,Terminated,120038,120044,100,0.49
J9_4_5_7_8_12,9,j_1202082,1,Terminated,637416,637695,50,0.39
J9_1_6,23,j_1203261,1,Terminated,280898,281683,50,0.39
J9_2_3_6_8_13,25,j_1212699,1,Terminated,459011,459023,100,0.79
R9_3_4,1,j_1235277,1,Terminated,194417,194468,50,0.2
J9_11_12,1,j_1236338,1,Terminated,261324,261342,50,0.2
J9_4_8_11,3,j_1253249,1,Terminated,323953,324026,100,0.59
M9_3,5,j_1257223,1,Terminated,382321,382330,50,0.39
J9_2_4_6_8_10,95,j_1278338,1,Terminated,626251,629676,50,0.39
R9_3_7,275,j_1289960,1,Running,534350,534430,100,0.39
J9_1_3_4_6_8_12_13,2,j_1304677,1,Terminated,639970,640022,100,0.59
J9_3_8_10,13,j_1307455,1,Terminated,524105,524117,100,0.59
J9_1_7_8_10,223,j_1309680,1,Terminated,478351,478556,100,0.59
J9_4_5_7_8,1,j_1310144,1,Terminated,437412,437453,50,0.2
M9_1_2_8_12,9,j_1321588,1,Terminated,163629,163703,50,0.39
J9_8_17_21,1,j_1327717,1,Terminated,622875,622883,100,0.59
J9_7_33,23,j_1346673,1,Terminated,265511,265571,100,0.59
J9_7_8_18,105,j_1374929,1,Terminated,454237,454297,50,0.39
R9_1_2_3_6_7_8,1,j_1394353,1,Terminated,157718,157757,50,0.2
J9_6_7_8_12,15,j_1395449,1,Terminated,551350,551423,50,0.49
J9_1_2_7_8_13,371,j_1411849,1,Terminated,662302,662331,100,0.59
J9_4_7,5,j_1434465,1,Terminated,596391,596398,100,0.59
J9_1_3_6_8,33,j_1453816,1,Terminated,227430,227457,100,0.49
M9_8_12,11,j_1453847,1,Terminated,549520,549528,100,0.3
R9_5_7_8,1,j_1465105,1,Terminated,123868,123870,50,0.2
J9_1_8_11_13,189,j_1521063,1,Terminated,425476,425495,100,0.49
J9_8_32_47,19,j_1526176,1,Terminated,452337,452370,100,0.59
J9_2_3_6_8_11_12_13_15_18,23,j_1554740,1,Terminated,619407,619898,50,0.39
J9_5_6_7_8_12,3,j_1589631,1,Terminated,288051,288325,50,0.39
J9_3_5_6_8_14,5,j_1593340,1,Terminated,469919,469951,100,0.59
R9_99,13,j_1605225,1,Terminated,202875,202895,100,0.49
J9_2_4_7_8_12_22,13,j_1614125,1,Terminated,536605,536612,100,0.59
R9_1_2_3_4_5_8,1,j_1682391,1,Terminated,259638,259670,50,0.3
R9_2_3_4_5_8,765,j_1703988,1,Terminated,635817,637351,50,0.39
J9_2_5_8_16,123,j_1741914,1,Terminated,523478,523977,50,0.39
R9_2_4_5_8,1,j_1744124,1,Terminated,349240,349435,50,0.39
J9_5_8_10,5,j_1761725,1,Terminated,365917,366092,50,0.3
J9_4_6_8_10,1532,j_1836679,1,Terminated,447188,450779,50,0.59
J9_1_7_8_28,3,j_1876942,1,Terminated,118934,119254,50,0.39
J9_13_50,1,j_1897049,1,Terminated,282578,285281,50,0.2
J9_1_4_17,3,j_1927249,1,Terminated,115224,117136,50,0.2
J9_1_2_4_6_8_11,1,j_1940617,1,Terminated,176246,176515,50,0.3
M9_2_4,5,j_1952654,1,Terminated,103263,103617,50,0.39
J9_2_6_8_10,1,j_2041379,1,Terminated,110266,110274,50,0.2
J9_5_6_8_30,3,j_2060683,1,Terminated,625956,626307,50,0.2
R9_1_2_5_8,1,j_2063466,1,Terminated,518277,518293,100,0.39
J9_1_2_3_4_5_6_7_8_10,261,j_2089277,1,Terminated,378039,378173,50,0.39
J9_1_2_8_12,23,j_2108361,1,Terminated,430908,430988,50,0.39
R9_55,19,j_2115338,1,Terminated,150858,150884,100,0.49
J9_6_7_8_11,661,j_2117566,1,Terminated,674246,674264,100,0.59
R9_29,7,j_2123492,1,Terminated,178511,178537,100,0.49
J9_3_6_20_23,1,j_2141465,1,Terminated,550918,551270,50,0.2
R9_1_2_3_5_7_8,7,j_2145970,1,Terminated,549663,549681,100,0.39
M9_6_8_13,41,j_2167406,1,Terminated,340864,340878,50,0.3
J9_13,1,j_2186659,1,Terminated,517026,517082,50,0.2
J9_6_8_13,243,j_2199026,1,Terminated,537475,537621,50,0.39
J9_6_22,3,j_2249406,1,Terminated,230475,230519,100,0.59
J9_2_5_6_7_8_11,81,j_2251859,1,Terminated,278013,278238,50,0.39
J9_17_18,1,j_2254827,1,Terminated,133120,133128,100,0.59
R9_1_2_4_5_8,17,j_2279071,1,Terminated,425474,425483,100,0.39
J9_8_12_16,5,j_2330689,1,Failed,628209,628221,100,0.59
R9_67,2,j_2358704,1,Terminated,206104,206134,100,0.49
J9_1_3_8_16,21,j_2371718,1,Terminated,193659,193951,50,0.39
J9_2_3_6_8_11_12_14_16_19,23,j_2431202,1,Terminated,189652,190347,50,0.39
J9_7_21,27,j_2431411,1,Terminated,197068,197978,50,0.49
R9_66,7,j_2439302,1,Terminated,200823,200833,100,0.49
M9_2_4_6,3,j_2442314,1,Terminated,364167,364171,50,0.2
J9_2_7,3,j_2528351,1,Terminated,115219,115648,50,0.39
J9_5,33,j_2539404,1,Terminated,591368,591432,50,0.3
M9_6_7_8,41,j_2541907,1,Terminated,193155,193240,50,0.59
M9_6_23,3,j_2547267,1,Terminated,104752,104762,50,0.2
J9_2_4_8_10,89,j_2548103,1,Terminated,685086,685100,100,0.59
R9_1_2_4_8,19,j_2571966,1,Terminated,610831,610859,100,0.39
J9_12_13,1,j_2577205,1,Terminated,267521,267781,50,0.3
M9_6_8_15_16_19_20_25_26,9,j_2608549,1,Terminated,361367,361391,50,0.2
J9_1_3_5_7_8_15,201,j_2718081,1,Failed,190491,190526,100,0.59
J9_2_5_8_14,1,j_2731407,1,Terminated,443993,444197,50,0.39
J9_3_36,1111,j_2761206,1,Terminated,325029,325192,100,0.59
J9_3_5_19,15,j_2761257,1,Terminated,118913,118945,100,0.59
J9_8_37,1,j_2777815,1,Terminated,434931,434935,100,0.59
R9_3_6_7_8,187,j_2793623,1,Terminated,674036,674061,100,0.39
R9_1_5_6_7_8,215,j_2814199,1,Terminated,685369,685405,100,0.39
R9_38,1,j_2828169,1,Terminated,271135,271163,50,0.2
J9_8_11_24,73,j_2874609,1,Terminated,630942,630992,100,0.59
R9_58,1,j_2924180,1,Terminated,190770,190783,100,0.49
J9_2_8_27,11,j_2999630,1,Terminated,559400,560280,50,0.39
J9_12_18,53,j_3045318,1,Terminated,280289,280447,50,0.39
J9_5_8_11,11,j_3060558,1,Terminated,449469,449707,50,0.39
J9_4,79,j_3080553,1,Terminated,159803,159818,100,0.59
R9_132,1,j_3093365,1,Terminated,352124,352132,50,0.2
J9_10_16,51,j_3101873,1,Terminated,458813,459084,50,0.49
J9_1_2_3_4_7_8,167,j_3137863,1,Terminated,259756,259780,100,0.59
R9_42,25,j_3144099,1,Terminated,208404,208694,50,0.39
J9_25_27,1,j_3166460,1,Running,115364,0,,
J9_29_35,1,j_3167530,1,Terminated,195152,195318,50,0.39
J9_2_3_4,3,j_3179059,1,Terminated,619690,619693,100,0.49
J9_1_2_3_5_6_7_8,529,j_3213628,1,Terminated,118596,119778,50,0.39
J9_6_12_15_23,25,j_3234874,1,Terminated,257321,257722,50,0.3
R9_53,2,j_3299571,1,Terminated,362660,362673,100,0.49
J9_8_13_14,1,j_3316126,1,Terminated,366242,366543,50,0.2
M9_1_6_8_26_30,89,j_3342723,1,Terminated,365204,365290,50,0.39
J9_8_26,1069,j_3353998,1,Terminated,195745,195757,100,0.59
R9_5_6_8,9,j_3444396,1,Terminated,365204,366451,50,0.39
M9_6_8_19_20,5,j_3561580,1,Terminated,618583,618594,100,0.3
R9_1_3_4_8,1,j_3653594,1,Terminated,215021,215034,100,0.49
J9_6_8_11,15,j_3721279,1,Terminated,99647,99658,100,0.59
J9_2_7_8_14,1,j_3896768,1,Terminated,359232,359372,50,0.2
M9_3_4_5_6_8,5,j_3990103,1,Terminated,542854,542884,100,0.2
J9_8_11_24_30,73,j_4020882,1,Terminated,415066,415099,100,0.59
R9_120,1,j_4046204,1,Terminated,620621,620629,100,0.49
M9_2_3_4_6_8,421,j_4097693,1,Terminated,139786,139796,100,0.3
M9_8_14,3,j_17154,1,Terminated,260331,260333,100,0.3
J9_2_5_6,1,j_80793,1,Terminated,449133,449316,50,0.2
M9_4_8_15,3,j_112447,1,Terminated,204327,204369,100,0.49
J9_12,1,j_148761,1,Terminated,689142,689183,50,0.2
J9_32_45,7,j_227496,1,Terminated,184597,184627,100,0.59
J9_1_2_6,5,j_288815,1,Terminated,374423,375062,50,0.39
J9_8_29,271,j_380814,1,Terminated,524351,526463,50,0.39
J9_5_8_16_33_87,1,j_407468,1,Terminated,261887,261903,50,0.2
M9_2_4_5_8,5,j_459959,1,Terminated,275060,275111,100,0.2
J9_2_3_4_5_12,26,j_546871,1,Terminated,299202,299234,100,0.59
R9_1_4_5_6_7_8,11,j_622290,1,Terminated,532736,532785,100,0.49
J9_2_4_6_8_10_11,1,j_1211907,1,Terminated,107905,108919,50,0.2
M9_6_8_12_19,79,j_1293768,1,Terminated,124911,124920,100,0.39
R9_1_2_5,1,j_1540069,1,Terminated,365403,365911,50,0.2
M9_1_5_8,13597,j_1873420,1,Terminated,222681,222770,100,0.3
M9_1_6_8_26,9,j_1890427,1,Terminated,106430,106588,50,0.39
R9_3_4_5_6_8,5,j_1916997,1,Terminated,547433,547436,100,0.49
J9_8_36,1,j_2066627,1,Terminated,346853,346860,100,0.59
J9_3_5_7_8_19,281,j_2068381,1,Running,340695,340922,50,0.39
J9_8_34,9,j_2241046,1,Terminated,300145,300150,100,0.59
J9_8_48,2,j_2255818,1,Terminated,270882,270939,100,0.59
J9_1_2_6_8_13_15_19_22_27_31_32_39_61,1111,j_2321401,1,Terminated,620654,621308,100,0.59
R9_46,1,j_2363173,1,Terminated,531736,531744,100,0.49
J9_1_3_7,,j_2367105,1,Waiting,0,0,,
J9_8_28,1,j_2709432,1,Terminated,264582,264598,50,0.2
M9_19,1,j_2850534,1,Terminated,289160,289162,100,0.3
J9_12_15,5,j_3050575,1,Terminated,621331,621447,100,0.59
R9_90,5,j_3247046,1,Terminated,206162,206188,100,0.49
M9_3_7_8_17,113,j_3562050,1,Terminated,620894,621010,100,0.39
J9_1_8_10,556,j_3598212,1,Terminated,515919,515943,100,0.49
J9_8_11_14,1111,j_4024133,1,Terminated,370534,370736,100,0.59
M9_4_7_8,11995,j_4031147,1,Terminated,674141,674321,100,0.3
J9_1_3_4_5_8,31,j_4111723,1,Terminated,573408,573428,100,0.59
R9_4_5_6_8,1,j_420958,1,Terminated,170594,170597,100,0.49
J9_31_43,9,j_602849,1,Terminated,184844,184977,100,0.59
J9_8_38,1,j_1449522,1,Terminated,325666,325672,100,0.59
R9_1_2_7_8,1,j_1930179,1,Terminated,300457,300465,100,0.39
M9_8_12_14,3,j_2487774,1,Terminated,628488,628699,100,0.3
J9_31_44,7,j_3726345,1,Terminated,184753,184829,100,0.59
R10_9,1,j_8,1,Terminated,316284,316294,50,0.2
M10,1,j_139,1,Terminated,184260,184261,100,0.3
